genre_id,genres
tt12509942,comedy
tt10608668,"drama, comedy"
tt5818722,"documentation, music"
tt10076106,"comedy, romance, drama"
tt13322484,animation
tt13354204,"comedy, drama"
tt10228032,"animation, action"
tt13079112,
tt11385066,"drama, scifi, thriller"
tt8741182,"documentation, family"
tt10687170,"family, fantasy, animation, action, comedy"
tt4232066,"drama, romance, european"
tt12140808,"animation, family"
tt11875456,"animation, action, comedy, family, fantasy"
tt12282598,"thriller, crime, drama"
tt9880234,"comedy, music"
tt9808532,"drama, family, comedy, sport"
tt11611314,comedy
tt12855976,"animation, family"
tt4486148,"romance, comedy"
tt13262150,comedy
tt8793990,documentation
tt10077998,"comedy, drama, crime"
tt10530392,"sport, drama"
tt11194508,reality
tt10977486,documentation
tt4355838,"crime, drama"
tt11313068,"animation, family, action, comedy, drama"
tt11651796,"drama, action, crime, thriller, comedy"
tt13809646,"horror, thriller, fantasy"
tt11531530,"comedy, family, romance, drama"
tt13452100,"reality, documentation, romance"
tt10243678,"comedy, drama"
tt11638656,"thriller, horror"
tt11230868,"romance, comedy"
tt13297136,drama
tt10715194,comedy
tt13255112,reality
tt9359294,"comedy, crime, drama"
tt9046562,"documentation, drama"
tt8675288,"animation, family, scifi, documentation, comedy"
tt8747450,"drama, comedy"
tt11168116,reality
tt8976418,"drama, family"
tt10753590,documentation
tt9046576,"music, documentation"
tt8101766,"comedy, documentation"
tt10150694,comedy
tt8531592,"documentation, sport"
tt1477110,"romance, action, drama"
tt11829340,"family, fantasy, animation, comedy"
tt19783642,"action, comedy"
tt11754464,"drama, romance, comedy"
tt12875768,comedy
tt11561866,"animation, comedy, action, drama"
tt10050752,"animation, comedy, family, fantasy"
tt13766476,comedy
tt12892186,animation
tt8659050,drama
tt11953628,"comedy, drama, romance"
tt8890582,"thriller, horror, drama, fantasy"
tt11156614,"crime, drama, thriller"
tt9543488,"comedy, drama, romance"
tt10543680,"comedy, drama, romance"
tt11916314,"documentation, music"
tt9382596,"action, horror, thriller, scifi"
tt7103742,drama
tt12241424,comedy
tt11569628,"drama, romance"
tt12187586,"war, documentation"
tt6155456,drama
tt11193888,"comedy, family"
tt8718112,drama
tt8976464,drama
tt10555482,"comedy, romance, drama"
tt14099462,"comedy, action, drama"
tt12912830,animation
tt10963790,"comedy, family, fantasy, history, animation, action"
tt11900444,drama
tt11874042,"drama, scifi, comedy, history"
tt11988512,"comedy, romance, drama"
tt10403090,comedy
tt11032990,"comedy, family, action"
tt8442644,"action, comedy, crime, drama"
tt10235600,"thriller, horror, drama"
tt10738914,drama
tt5687236,"thriller, drama"
tt12358794,comedy
tt9822904,"comedy, drama, romance"
tt12536776,"horror, thriller, action"
tt9597190,"comedy, action, fantasy, sport"
tt9766280,"music, comedy, drama"
tt12779208,drama
tt7867670,"horror, thriller"
tt7798984,"thriller, crime, drama"
tt10369210,"drama, romance"
tt11773276,"comedy, romance"
tt13058374,"animation, family, horror"
tt9817290,"drama, comedy, horror, thriller"
tt8747548,"comedy, drama"
tt9648942,"drama, romance"
tt12319946,"comedy, family, animation"
tt13479662,"animation, family"
tt5900870,"documentation, european"
tt11280100,comedy
tt11823028,comedy
tt11460744,reality
tt12423052,"comedy, drama, romance"
tt13150564,"documentation, sport"
tt12190648,documentation
tt8268916,"drama, romance, comedy"
tt11481312,"thriller, drama"
tt10376844,comedy
tt9708588,reality
tt13248198,"crime, drama, comedy"
tt11822492,drama
tt8907844,"crime, drama"
tt11508212,comedy
tt9056824,comedy
tt9176260,"thriller, drama"
tt13532214,documentation
tt11091664,drama
tt10833732,"comedy, drama"
tt10027954,comedy
tt10977680,comedy
tt13370858,"comedy, romance"
tt9695156,drama
tt8207768,drama
tt11215130,reality
tt10320050,"comedy, family"
tt13106900,"romance, comedy, action"
tt12572032,comedy
tt13079086,documentation
tt14857600,animation
tt14495194,"comedy, family"
tt12748268,"animation, family"
tt10438656,drama
tt9817760,"comedy, drama, romance"
tt9789272,"documentation, war"
tt13453828,"crime, thriller"
tt12923630,"crime, documentation"
tt10773114,"drama, family, music, documentation"
tt15127976,music
tt9176296,"drama, comedy"
tt12189308,comedy
tt11470064,"comedy, drama, romance"
tt14740326,drama
tt6373518,comedy
tt13528526,comedy
tt11108064,comedy
tt11210142,comedy
tt11127878,"drama, romance"
tt11505398,documentation
tt12071466,"drama, romance"
tt11287390,thriller
tt13329282,"music, reality"
tt10101806,"drama, crime, european"
tt14637704,"documentation, drama"
tt10141612,"drama, crime"
tt13150612,"animation, family"
tt12987872,"reality, music"
tt11010144,"comedy, romance"
tt11867144,"comedy, drama"
tt13388018,drama
tt16672800,"comedy, romance"
tt10687564,"action, drama, romance"
tt10081210,"drama, thriller"
tt8443432,"comedy, drama"
tt12411586,documentation
tt13458584,"action, family, animation, comedy"
tt13890834,drama
tt10410186,drama
tt7654668,"drama, animation"
tt9382396,documentation
tt10882938,"drama, romance, comedy"
tt12923664,family
tt11057912,"drama, comedy"
tt10847330,comedy
tt12282600,drama
tt13610390,documentation
tt9390254,"comedy, drama"
tt11769162,"action, crime, drama"
tt11710234,drama
tt14592684,"drama, romance"
tt11749980,"drama, action, sport, thriller"
tt10377292,"drama, comedy"
tt8304386,"romance, sport, comedy, drama"
tt10156112,"drama, romance"
tt10087988,"fantasy, animation"
tt10061256,"drama, romance"
tt10230436,drama
tt11330500,"drama, family"
tt9110340,"thriller, horror"
tt10018436,comedy
tt12588286,reality
tt10279104,"romance, comedy"
tt11193860,"family, animation, fantasy"
tt10927572,"animation, family"
tt4384500,"documentation, european"
tt7212754,"crime, comedy, drama, action"
tt9742362,drama
tt10376958,comedy
tt9749604,"romance, comedy"
tt10871460,"crime, fantasy, thriller, drama, action"
tt10656112,comedy
tt10715202,reality
tt11530234,drama
tt10217780,comedy
tt10243660,documentation
tt10349240,"comedy, romance"
tt10241024,"romance, drama, comedy"
tt9533342,"comedy, family"
tt10640262,"romance, scifi, drama, fantasy"
tt8011344,"action, crime, thriller"
tt11513508,"drama, comedy"
tt8852408,"comedy, romance"
tt13034096,"family, animation, action, comedy"
tt11163028,comedy
tt15929232,"documentation, sport"
tt4971258,"drama, crime, comedy"
tt12721188,"drama, family, comedy"
tt9113332,"horror, romance"
tt9194246,"comedy, drama"
tt10643938,"drama, romance"
tt10121762,"action, thriller"
tt10996896,"drama, thriller"
tt15526612,"drama, comedy, romance"
tt6335714,documentation
tt7527082,drama
tt9204606,documentation
tt11916980,comedy
tt11066130,drama
tt9665400,drama
tt10432682,comedy
tt10540024,"drama, history"
tt10087952,comedy
tt11640412,"drama, comedy, romance"
tt8319768,"drama, music"
tt13453940,"animation, comedy, action, family, western, drama"
tt11168150,comedy
tt12724622,"documentation, sport"
tt10327136,"comedy, drama"
tt11262978,comedy
tt10637682,"comedy, drama, romance"
tt9817300,"romance, drama"
tt9817308,"documentation, sport"
tt14928724,"romance, comedy"
tt5338082,"comedy, drama, sport"
tt14706754,"comedy, family"
tt12263440,comedy
tt10687588,animation
tt12217814,"drama, romance, fantasy"
tt10399342,drama
tt7268736,"action, drama, comedy"
tt13836494,"animation, family, music, fantasy"
tt12401232,"documentation, music, drama"
tt9859758,"drama, romance"
tt11960940,documentation
tt11060730,"drama, comedy, romance"
tt15140954,"horror, drama"
tt20866760,"animation, action, comedy"
tt9364848,comedy
tt10413458,documentation
tt12327140,"drama, documentation, music"
tt8958304,drama
tt13502066,"animation, comedy, family"
tt12759420,reality
tt11469660,"drama, romance"
tt11066396,comedy
tt12486200,"music, documentation"
tt13846404,"family, romance, comedy"
tt10242216,comedy
tt10965300,"drama, comedy"
tt9014248,comedy
tt15139398,documentation
tt7748196,"comedy, romance"
tt10965252,comedy
tt11987330,comedy
tt11434874,"documentation, music"
tt10081202,"drama, romance"
tt13280838,"comedy, romance"
tt9307666,"romance, drama"
tt10181594,"comedy, horror"
tt13149312,thriller
tt10346206,"music, documentation"
tt10927576,"comedy, animation"
tt12434912,"drama, action"
tt13483050,thriller
tt8846072,"drama, comedy, european"
tt13607632,"comedy, drama"
tt10990804,reality
tt11831084,"romance, comedy"
tt12982218,"music, documentation"
tt11738790,"animation, comedy"
tt10044704,"drama, romance"
tt9526822,"romance, drama"
tt12055392,comedy
tt11942100,"reality, comedy"
tt12588398,documentation
tt10397430,drama
tt10984818,"comedy, drama"
tt9140354,drama
tt9680076,"drama, comedy"
tt13328840,drama
tt10438652,comedy
tt11378154,"comedy, drama"
tt13445916,"thriller, crime"
tt10643918,"comedy, drama"
tt13411942,"animation, family"
tt10522374,"family, animation"
tt10545994,
tt10508182,"thriller, fantasy"
tt6018556,horror
tt13529992,comedy
tt9328616,"comedy, crime, drama, family"
tt10519534,documentation
tt20872648,"fantasy, comedy, animation"
tt11792734,comedy
tt10076722,action
tt10039468,"comedy, drama"
tt11829884,comedy
tt10446658,comedy
tt10290062,"romance, drama"
tt12424356,drama
tt10066526,"drama, romance"
tt14605914,drama
tt10945950,comedy
tt10438658,"comedy, romance, drama"
tt11162974,"music, family"
tt8900142,drama
tt9557190,"comedy, music"
tt13081264,"drama, romance"
tt9389622,"romance, comedy"
tt9448362,drama
tt10777716,documentation
tt13439998,"animation, family"
tt10987498,"comedy, animation"
tt9176136,"romance, comedy, drama, family"
tt9861498,comedy
tt1649418,"thriller, action"
tt9660182,"scifi, thriller, action, horror"
tt8178634,"drama, action"
tt6467266,"comedy, family, fantasy, music, drama, animation"
tt11671006,"action, thriller, drama, romance, comedy"
tt13456318,"romance, drama, comedy"
tt8009428,"drama, sport, comedy"
tt9783600,"scifi, thriller, drama, action, crime"
tt13833978,"crime, drama, thriller"
tt13640670,"comedy, family"
tt9288046,"comedy, family, fantasy, scifi, animation"
tt21059520,"documentation, crime"
tt21062540,documentation
tt13861620,"comedy, fantasy"
tt20560404,"crime, documentation"
tt18968540,horror
tt13235822,"horror, drama"
tt21063170,"crime, documentation"
tt14097144,"scifi, comedy"
tt1879016,"drama, war, history"
tt10574558,"fantasy, horror, action, drama, scifi"
tt8740976,drama
tt10127708,"comedy, horror, war, fantasy, thriller, action"
tt15292870,reality
tt21106500,"comedy, documentation"
tt12748084,"drama, thriller"
tt11126994,"scifi, action, drama, animation, fantasy"
tt10919420,"action, thriller, drama"
tt13696452,"action, drama, thriller, crime"
tt2463208,"drama, action, comedy, scifi"
tt10638036,"romance, drama"
tt9170236,"drama, crime, thriller"
tt11337908,"drama, comedy"
tt11286314,"comedy, drama, scifi"
tt10293406,"drama, romance, western"
tt21030224,reality
tt17736234,"animation, action, scifi, comedy, fantasy"
tt14463552,"action, crime, drama, thriller"
tt12005828,"drama, crime"
tt14866710,"action, comedy, scifi"
tt13315156,"thriller, drama, fantasy, horror"
tt4181158,"drama, comedy, romance"
tt15096884,drama
tt15407486,"comedy, drama, thriller"
tt12446242,drama
tt14174940,"thriller, action, drama"
tt20859920,"drama, action, thriller, scifi, comedy, fantasy, romance"
tt10203880,comedy
tt15264192,"comedy, crime"
tt11311302,"war, action, drama, history, romance"
tt9100054,drama
tt2403776,"scifi, drama, fantasy, action"
tt18783984,"action, animation, family, fantasy, comedy"
tt8721424,drama
tt20602042,"crime, documentation"
tt13315324,"thriller, crime, drama, comedy"
tt7991608,"thriller, action, comedy, crime"
tt21049186,"drama, comedy, crime, thriller"
tt19895946,documentation
tt13365348,"drama, scifi, horror, thriller"
tt2201227,"crime, drama, thriller"
tt14849626,reality
tt14169960,"action, drama, scifi, horror, thriller, fantasy"
tt18750552,documentation
tt13175788,"scifi, animation, drama, action, horror"
tt21049266,"documentation, crime"
tt15521050,"romance, comedy, drama"
tt7978758,"animation, scifi, action, comedy, romance, family, horror, drama"
tt11790780,documentation
tt16348586,"documentation, history"
tt7979580,"comedy, family, scifi, animation"
tt14494894,"comedy, drama"
tt18751672,"drama, war"
tt10011306,"animation, action, war, scifi, drama, thriller"
tt12809988,"drama, scifi, fantasy, action"
tt10696784,"action, drama, western"
tt9851854,"action, drama"
tt9698442,"thriller, drama"
tt19704638,"crime, documentation"
tt14088994,"drama, sport"
tt2531336,"crime, drama, thriller, action, comedy"
tt15035360,"crime, drama, thriller"
tt19758756,"documentation, history"
tt10945036,"family, comedy"
tt5315212,"comedy, drama"
tt12304420,"thriller, action, comedy, crime, drama"
tt14589904,"scifi, animation, action, comedy"
tt11755740,"horror, thriller, crime"
tt9421570,"drama, thriller, action, crime"
tt6506264,"scifi, thriller, action"
tt9288848,"scifi, animation, action"
tt20201450,"comedy, documentation"
tt10231312,"comedy, animation, fantasy, scifi"
tt13610562,comedy
tt17216636,reality
tt20597418,reality
tt13018574,"thriller, drama"
tt13446244,"drama, romance"
tt12680684,drama
tt20560384,documentation
tt21044524,"comedy, drama"
tt11233960,"drama, crime"
tt18260538,"documentation, crime"
tt1267295,"scifi, action, drama, fantasy, comedy, crime"
tt10611608,"animation, comedy, family, fantasy, action"
tt12235718,"scifi, horror, thriller, crime, drama, fantasy"
tt13873302,"drama, history, action"
tt12141112,"music, comedy, drama"
tt12940732,drama
tt14463542,"crime, drama, thriller"
tt19637852,"music, documentation"
tt11859542,"drama, scifi, thriller, action, crime"
tt11343600,"thriller, drama, horror, scifi"
tt13919802,"action, thriller, drama"
tt13649532,"documentation, comedy"
tt19885626,comedy
tt11364112,"drama, music, romance"
tt6566576,"drama, horror, fantasy"
tt10839422,"comedy, drama, romance"
tt14030682,documentation
tt14544192,"comedy, drama, music, reality"
tt8131720,"thriller, action"
tt13655456,"drama, thriller, comedy, crime"
tt8368408,"action, thriller, crime"
tt16360006,"scifi, fantasy, romance, sport, thriller, animation, action, drama"
tt8893974,"drama, thriller"
tt7475578,"drama, history, thriller"
tt10888878,"crime, drama, thriller"
tt13987620,"documentation, crime, history"
tt13980362,"action, crime, drama, thriller"
tt13024674,"comedy, crime, thriller, scifi, horror, romance, action"
tt19037550,"reality, documentation, romance"
tt14626352,"drama, animation, comedy, romance"
tt11570202,"scifi, thriller, horror, drama"
tt10834220,"crime, drama, thriller"
tt9012876,"drama, romance"
tt14817272,"thriller, crime, drama"
tt18258584,comedy
tt15215512,"comedy, romance"
tt18312376,"comedy, documentation"
tt0993840,"horror, thriller, crime, scifi, action"
tt11893274,documentation
tt11278476,"family, drama"
tt6708668,"scifi, thriller, war, action, drama"
tt14079374,"documentation, sport"
tt14140886,"drama, thriller, fantasy, crime"
tt11541872,"comedy, scifi, fantasy"
tt14556392,"war, history, drama"
tt11514780,"scifi, thriller, drama, horror"
tt7737528,"action, drama, thriller, crime"
tt3661210,"history, drama"
tt11834150,"drama, comedy"
tt11053426,documentation
tt20723672,"comedy, documentation"
tt21062288,"drama, sport"
tt11804152,"horror, thriller"
tt9701940,"drama, horror, fantasy"
tt4733624,"drama, comedy"
tt7985576,"crime, drama, thriller"
tt19034522,documentation
tt14599438,"documentation, music"
tt15260794,"war, history, documentation"
tt15341198,"drama, thriller"
tt6874762,"thriller, crime, horror"
tt15575356,"comedy, family"
tt11092142,"animation, comedy, romance"
tt10896634,"fantasy, comedy, romance"
tt12940504,"thriller, action, crime, drama"
tt8610436,"documentation, music, comedy, history"
tt9170516,"war, drama, history"
tt15523010,comedy
tt13056008,"horror, thriller, drama"
tt13457822,"action, scifi, drama, thriller"
tt8787772,"comedy, drama, family, fantasy, animation, action"
tt9742794,"crime, action, thriller, fantasy"
tt18082212,documentation
tt14992922,"documentation, crime"
tt16379454,documentation
tt11937816,"drama, crime, thriller"
tt15311262,"romance, comedy, drama"
tt14664414,"drama, romance"
tt9569546,drama
tt6341832,"scifi, thriller, horror, drama, fantasy"
tt11168604,"crime, drama, comedy"
tt12335692,"thriller, action, scifi"
tt13109952,"action, thriller, comedy, horror"
tt6111574,"drama, thriller, crime"
tt5774002,"scifi, action, drama, thriller, fantasy"
tt12996154,"romance, drama"
tt15019128,"crime, drama, thriller"
tt10691162,"horror, thriller, drama"
tt12532368,"animation, comedy, family, romance, fantasy"
tt10147644,"thriller, drama, crime"
tt13276352,"drama, romance"
tt14592064,"family, comedy, sport"
tt12923028,"comedy, drama"
tt6571548,"drama, crime"
tt13317454,"scifi, drama, action, thriller"
tt9073940,"drama, action, thriller, crime"
tt13317508,"thriller, drama, history"
tt15479704,"documentation, crime"
tt14915608,"action, family, scifi"
tt11892272,"crime, action, thriller"
tt12383460,"thriller, horror, drama"
tt15677070,documentation
tt18555320,documentation
tt14819828,"drama, romance, comedy"
tt14506528,"drama, romance"
tt8009744,"drama, history"
tt5164438,"comedy, drama, fantasy"
tt3758814,"action, thriller, drama"
tt15268768,drama
tt8179402,"scifi, drama, fantasy, action"
tt13575806,"animation, comedy, family"
tt10826054,"family, fantasy, scifi, action, drama, animation, comedy"
tt13069986,"romance, drama"
tt9165438,"animation, comedy, family, fantasy"
tt18926162,"drama, fantasy, action, comedy"
tt21030216,drama
tt14865290,"crime, documentation"
tt8545482,"scifi, thriller"
tt15146130,"drama, family, romance"
tt13323004,"scifi, crime, drama, fantasy, horror, thriller"
tt13925166,"drama, family"
tt15189534,"thriller, drama"
tt18299058,documentation
tt19034332,documentation
tt8521876,"comedy, family"
tt13528564,"comedy, romance, family"
tt13651632,"documentation, crime, thriller"
tt14539744,documentation
tt14832996,"documentation, war, history"
tt15096836,"scifi, drama, fantasy, horror, thriller"
tt6455162,"horror, comedy"
tt8323702,"crime, documentation, drama, thriller"
tt20604466,drama
tt20420316,"documentation, crime"
tt8376234,"fantasy, action, family, comedy, animation, crime, drama"
tt10011314,"drama, scifi, action, animation, fantasy, thriller"
tt19869374,"comedy, documentation"
tt10813940,"drama, comedy"
tt11301946,"thriller, action, comedy, crime"
tt1893273,"drama, romance"
tt18970124,"documentation, crime"
tt15723914,"crime, documentation"
tt16492950,"scifi, drama, thriller"
tt12789212,documentation
tt10062046,drama
tt10962368,"horror, drama, thriller"
tt6338498,"family, comedy, animation, drama"
tt18314214,reality
tt13968792,"drama, thriller"
tt13357124,"animation, comedy, action, crime, drama, romance"
tt17513352,"drama, romance"
tt15392100,"drama, crime, thriller"
tt10101702,"music, action, animation, family, fantasy, comedy, drama, scifi"
tt20859930,"drama, romance"
tt14158554,"fantasy, action, crime, drama"
tt14465894,"thriller, action, crime"
tt13064634,"drama, history, thriller"
tt11607896,"thriller, action, fantasy, horror"
tt13879466,"drama, scifi, thriller, crime, action"
tt11657662,"action, drama, fantasy, scifi, animation"
tt10083340,"crime, drama"
tt15509164,"action, thriller"
tt14959710,"comedy, documentation, sport"
tt12676326,"romance, drama"
tt13978306,"thriller, romance, crime, drama"
tt14252964,"drama, thriller, crime"
tt14223858,"crime, documentation, history"
tt12838766,"scifi, drama, fantasy, action"
tt8851668,"romance, comedy, action, thriller, crime"
tt13837672,"documentation, crime, thriller"
tt15479902,"documentation, crime"
tt13676344,"animation, action, scifi, drama, fantasy, thriller"
tt12676006,"crime, thriller"
tt18970454,"documentation, crime"
tt5563324,"thriller, drama"
tt6889042,"documentation, music"
tt10521144,"family, fantasy, horror"
tt14463484,"drama, romance, comedy"
tt15049206,"documentation, crime, history"
tt13164942,"romance, comedy, drama"
tt18096250,"comedy, documentation"
tt18974572,"thriller, drama"
tt15393644,drama
tt18217272,reality
tt20560428,comedy
tt13660958,"comedy, documentation"
tt13822738,"action, comedy, crime, drama"
tt10140028,"animation, action, comedy, crime, fantasy, scifi"
tt7014378,"animation, thriller, drama, sport, history"
tt10752004,"romance, comedy"
tt20723748,"comedy, documentation"
tt14442054,comedy
tt17491040,"action, comedy, history"
tt14115912,"animation, drama"
tt15490038,"animation, drama, comedy"
tt14460684,"scifi, drama, fantasy, music"
tt10230994,"crime, thriller, action, drama"
tt15907298,comedy
tt8747160,"scifi, horror, thriller"
tt13357140,"animation, action, drama, sport, thriller"
tt10763820,"crime, drama, fantasy, horror, thriller, comedy, action"
tt14272628,"action, crime, fantasy, scifi, drama, animation"
tt21106704,comedy
tt11762434,"action, scifi"
tt19768508,"documentation, crime"
tt21081098,"comedy, drama, romance"
tt6733874,"action, animation, war, comedy, fantasy, history, scifi"
tt9660510,documentation
tt4479380,"thriller, action, drama"
tt13433812,"action, drama, comedy, crime, romance"
tt14813966,"comedy, drama, romance"
tt6852526,"drama, thriller"
tt10121392,"scifi, comedy, fantasy, action"
tt14681732,"documentation, crime, thriller, history"
tt15548032,"romance, drama"
tt11465278,"animation, action, comedy, drama, family, fantasy, scifi"
tt10418662,"drama, scifi, thriller, action"
tt20723730,"comedy, documentation"
tt18396952,reality
tt11102190,"drama, thriller, scifi"
tt12885670,"scifi, comedy, drama, family, fantasy"
tt14168118,"drama, crime"
tt15614372,"drama, comedy, animation"
tt4590256,"comedy, romance"
tt10635042,action
tt11332850,"animation, action, family, music, comedy"
tt10366574,drama
tt17005888,comedy
tt12147800,"crime, drama, thriller, action"
tt9310336,"horror, scifi, thriller, action, crime, fantasy, animation"
tt16477402,"documentation, war, history"
tt11703050,"thriller, animation, comedy, drama, horror, fantasy"
tt13989030,"romance, comedy, family"
tt10322274,"sport, documentation"
tt8150814,"horror, thriller"
tt15674216,documentation
tt9203694,"thriller, action, scifi, drama"
tt14518756,"comedy, romance, drama"
tt17542000,comedy
tt16259786,comedy
tt13617060,"documentation, comedy"
tt13278100,"action, crime, drama, thriller"
tt21049116,comedy
tt10731768,"action, drama, thriller"
tt14069590,"scifi, action, animation, fantasy, thriller"
tt7268738,"comedy, action, drama, fantasy, scifi"
tt11290960,"drama, comedy, romance"
tt12626014,drama
tt13357164,"thriller, action, animation, horror, scifi"
tt14152756,documentation
tt11023732,"romance, action, drama"
tt17737382,reality
tt10809742,"drama, crime, thriller"
tt18923048,"drama, thriller"
tt12027896,"action, comedy, family, fantasy, animation"
tt11224358,documentation
tt7737700,"music, comedy, drama"
tt15172154,reality
tt5562070,"fantasy, animation, family, comedy, romance"
tt18563148,"action, crime, drama, thriller"
tt13793230,"drama, fantasy, romance, sport, comedy"
tt8231668,"comedy, romance"
tt10332588,"action, comedy, family"
tt8310474,"drama, sport, thriller"
tt15000314,"fantasy, animation, action"
tt15777864,"fantasy, family, animation, comedy, drama"
tt19115260,drama
tt13323566,"drama, comedy"
tt15484900,"documentation, crime, history"
tt15166116,documentation
tt14300912,documentation
tt12885272,"history, music, romance, drama"
tt13393058,"action, thriller, drama, fantasy"
tt13660962,reality
tt13323118,"thriller, horror, drama"
tt18955474,"comedy, documentation"
tt18260550,"comedy, drama"
tt15036416,"documentation, crime"
tt15287836,"documentation, crime"
tt12360292,"thriller, action, comedy, drama, fantasy, scifi"
tt14369056,"comedy, drama, romance"
tt13634872,"crime, thriller, drama"
tt15140592,"drama, romance"
tt14035242,"drama, crime, thriller, documentation, action"
tt14492910,documentation
tt14153686,"drama, romance, family, comedy, music"
tt15085802,"crime, documentation, sport"
tt5540990,"comedy, drama"
tt15119170,documentation
tt12624928,"drama, sport"
tt13729220,"drama, thriller, crime"
tt13317582,"drama, comedy"
tt11742798,"fantasy, romance, comedy, drama"
tt9184982,"scifi, drama, action, fantasy"
tt13645322,"comedy, romance, family"
tt19315934,animation
tt12502782,"comedy, fantasy, animation, action, scifi"
tt15090462,"drama, thriller, crime"
tt20723644,"comedy, documentation"
tt20192096,"drama, romance"
tt15101670,"crime, drama, thriller"
tt20854216,comedy
tt14691616,"scifi, action, drama, fantasy, thriller"
tt14167390,"history, documentation, crime"
tt10841088,"animation, comedy, fantasy"
tt13357234,"comedy, animation, fantasy, history"
tt10360772,drama
tt14479746,"action, thriller, drama, crime, western"
tt14759406,"romance, comedy"
tt10919290,"scifi, action, animation, comedy, family, fantasy"
tt14404596,"romance, comedy"
tt13412252,"fantasy, horror, thriller, action, drama"
tt14369276,"drama, music"
tt16307970,"crime, documentation"
tt15553956,"comedy, romance"
tt13972246,"war, documentation, history"
tt15553922,"drama, crime"
tt10893694,"crime, drama, fantasy, thriller, scifi"
tt8878862,"thriller, drama, crime, fantasy"
tt8746404,"animation, comedy, family"
tt14078164,comedy
tt14637290,"scifi, thriller, drama, horror"
tt13351614,"scifi, animation, drama, fantasy"
tt6925902,"romance, comedy"
tt14134334,"comedy, scifi, music, animation, drama, family, fantasy"
tt15771888,"crime, documentation"
tt11316680,drama
tt13649692,"documentation, reality"
tt13472984,drama
tt19389564,"drama, comedy, romance"
tt14950036,"drama, fantasy, romance"
tt11934846,"comedy, drama, crime"
tt20723738,"comedy, documentation"
tt1587420,"comedy, family, drama, romance"
tt16584084,"comedy, reality"
tt13156316,"crime, documentation, history"
tt13495314,"thriller, drama, scifi"
tt15469820,"documentation, music"
tt13789092,documentation
tt16912298,reality
tt19315924,documentation
tt15373558,"comedy, drama, romance"
tt13313408,"comedy, drama"
tt15198608,"drama, thriller"
tt13648220,"documentation, drama"
tt12783454,"romance, comedy"
tt13715448,"drama, thriller, action, scifi, fantasy"
tt15171996,reality
tt6714432,"comedy, action, family, animation, fantasy, drama, music, thriller"
tt14731794,"comedy, drama, thriller, crime, action"
tt9471660,"drama, horror, thriller"
tt7084386,"family, action, drama"
tt18304232,"documentation, action, european"
tt15517928,comedy
tt14057360,"documentation, drama, history"
tt15060900,"drama, thriller"
tt7518786,"drama, history, sport"
tt15402912,"crime, documentation, sport"
tt11991748,"action, drama"
tt11269026,comedy
tt20113404,"documentation, crime"
tt16301388,comedy
tt13387422,"romance, drama, action, comedy"
tt20192132,"reality, music"
tt10516196,"drama, action, comedy, crime"
tt12663250,"action, crime, thriller"
tt10451914,"action, scifi, thriller, fantasy"
tt19859458,documentation
tt15977708,"animation, comedy"
tt13583144,documentation
tt7646322,"horror, thriller"
tt11263022,horror
tt9310330,"drama, action, scifi, animation, fantasy, thriller"
tt15125616,"animation, comedy"
tt15309342,"drama, romance"
tt8690776,"drama, thriller, action, crime"
tt15384346,"documentation, crime, drama"
tt8241000,"animation, comedy, family, action"
tt13017204,"action, comedy, thriller"
tt11809034,"drama, action"
tt13617024,"documentation, animation"
tt20597270,"comedy, documentation"
tt14023192,"thriller, drama"
tt15470160,"reality, comedy, romance"
tt15943826,"reality, romance"
tt14503370,"drama, comedy"
tt13524842,"drama, romance, comedy"
tt10676012,"romance, comedy, drama"
tt13231962,"thriller, family, drama, fantasy, horror, scifi"
tt15417248,"documentation, family"
tt14916746,"reality, romance"
tt14265992,"thriller, drama, horror"
tt16085592,"comedy, romance, drama, family"
tt15436028,reality
tt14992232,documentation
tt14859224,"drama, history"
tt14315500,"horror, thriller, comedy"
tt16027926,"thriller, documentation, crime, history"
tt20754622,"family, animation"
tt12717354,"animation, action, comedy, family, fantasy, scifi"
tt12211696,"animation, comedy, family"
tt14518284,"drama, romance"
tt11388278,"drama, family, romance"
tt10545250,"animation, drama, scifi, reality, family, fantasy, action"
tt13087512,"documentation, sport"
tt13391710,"drama, thriller, crime"
tt10540276,"crime, drama, thriller, action"
tt14315756,"romance, comedy, drama"
tt13510660,"thriller, crime, drama, action"
tt15301854,"drama, comedy"
tt15293256,"documentation, action"
tt2850272,"drama, crime"
tt13470094,"action, crime, drama, sport"
tt14167344,"thriller, drama, crime"
tt13956560,"drama, romance"
tt15101938,"documentation, sport"
tt13053222,"thriller, comedy, drama"
tt20597408,"comedy, romance"
tt13842562,"documentation, sport"
tt11052470,drama
tt13308276,"drama, history, comedy, scifi"
tt13717980,"thriller, crime, drama"
tt13926994,comedy
tt6317656,drama
tt10741846,documentation
tt15494864,reality
tt19398016,documentation
tt11698590,"drama, war, action, history"
tt14527650,reality
tt14111734,"drama, documentation, crime"
tt15529566,"crime, documentation"
tt13758760,"drama, comedy"
tt10515864,"crime, drama, action"
tt14247286,"comedy, romance"
tt8456190,"animation, comedy"
tt11725680,"drama, romance"
tt19995810,comedy
tt15339848,documentation
tt13229964,"animation, action, scifi, thriller"
tt20723742,"documentation, comedy, music"
tt15857304,"animation, comedy, family"
tt15569106,"scifi, war, drama"
tt14540892,"drama, family, comedy"
