movie_id,tmdb_id,title,hours_viewed,global_availability,release_year,type,age_certification
tt7493974,ts81884,Bodyguard,52000000.0,Yes,2018,SHOW,TV-MA
tt6601082,ts82584,Rise of the Teenage Mutant Ninja Turtles,,,2018,SHOW,TV-Y7
tt6877772,ts74816,American Vandal,2400000.0,Yes,2017,SHOW,TV-MA
tt5516154,ts75151,Godless,,,2017,SHOW,TV-MA
tt7752034,ts77955,Somebody Feed Phil,,,2018,SHOW,TV-14
tt5618256,ts58133,Manhunt,,,2017,SHOW,TV-14
tt6763664,ts58433,The Haunting of Hill House,22000000.0,Yes,2018,SHOW,TV-MA
tt0493405,tm266714,CHiPS,,,2017,MOVIE,R
tt6412452,tm425889,The Ballad of Buster Scruggs,10100000.0,Yes,2018,MOVIE,R
tt4378376,ts42477,Babylon Berlin,,,2017,SHOW,TV-MA
tt2261227,ts54102,Altered Carbon,25400000.0,Yes,2018,SHOW,TV-MA
tt6517102,ts56261,Castlevania,,,2017,SHOW,TV-MA
tt15438396,ts84785,Dirty John,,,2018,SHOW,TV-MA
tt4555426,tm244220,Darkest Hour,,,2017,MOVIE,PG-13
tt6128300,ts57465,Dynasty,107600000.0,Yes,2017,SHOW,TV-14
tt7681968,tm367185,Won't You Be My Neighbor?,,,2018,MOVIE,PG-13
tt6474378,ts57120,Good Girls,119000000.0,Yes,2018,SHOW,TV-14
tt2452242,ts57850,HAPPY!,,,2017,SHOW,TV-MA
tt5669422,ts74823,Wet Hot American Summer: Ten Years Later,,,2017,SHOW,TV-MA
tt6143796,ts53663,Workin' Moms,,,2017,SHOW,TV-MA
tt5580146,ts75097,Maniac,,,2018,SHOW,TV-MA
tt7768848,ts79229,Wild Wild Country,,,2018,SHOW,TV-MA
tt5638642,tm287684,The Ritual,,,2017,MOVIE,R
tt5421602,ts55982,Anne with an E,88500000.0,Yes,2017,SHOW,TV-G
tt3967856,tm244174,Okja,1900000.0,Yes,2017,MOVIE,PG-13
tt6257970,ts76243,The End of the F***ing World,,,2017,SHOW,TV-MA
tt7539608,ts77852,Trolls: The Beat Goes On!,,,2018,SHOW,TV-G
tt6315640,ts56969,Atypical,40000000.0,Yes,2017,SHOW,TV-14
tt5254610,tm288010,Final Score,,,2018,MOVIE,R
tt4834206,ts39015,A Series of Unfortunate Events,36700000.0,Yes,2017,SHOW,TV-PG
tt6394324,ts81208,Charmed,,,2018,SHOW,TV-14
tt6333080,tm300280,Rumble: The Indians Who Rocked the World,,,2017,MOVIE,
tt4068576,tm244364,The Nightingale,,,2018,MOVIE,R
tt1034007,ts58155,Alias Grace,,,2017,SHOW,TV-MA
tt6459472,ts269185,Cold Case Files,,,2017,SHOW,TV-14
tt5339440,ts53198,One Day at a Time,21200000.0,Yes,2017,SHOW,TV-PG
tt4236484,tm359978,Forgotten,,,2017,MOVIE,
tt3588588,tm414073,Backtrace,,,2018,MOVIE,R
tt7153034,ts84328,The Bureau of Magical Things,,,2018,SHOW,TV-G
tt5580540,ts53545,Santa Clarita Diet,23700000.0,Yes,2017,SHOW,TV-MA
tt7902072,ts58367,Safe,16500000.0,Yes,2018,SHOW,TV-MA
tt6461346,ts55798,Stranger,23900000.0,No,2017,SHOW,TV-MA
tt5304992,tm412550,Set It Up,9600000.0,Yes,2018,MOVIE,R
tt1869347,tm299741,Crooked House,,,2017,MOVIE,PG-13
tt2548396,tm239286,The Cloverfield Paradox,5000000.0,Yes,2018,MOVIE,PG-13
tt1536537,tm272060,What Happened to Monday,6400000.0,No,2017,MOVIE,R
tt12427840,ts241248,Cocomelon,,,2018,SHOW,TV-PG
tt3748172,tm266666,Gerald's Game,3300000.0,Yes,2017,MOVIE,
tt6155172,tm288499,Roma,,,2018,MOVIE,R
tt6306064,tm370212,Adrift,,,2018,MOVIE,PG-13
tt5592248,tm244191,The Beguiled,,,2017,MOVIE,R
tt5363918,ts72247,Disenchantment,,,2018,SHOW,TV-14
tt6524350,ts75879,Big Mouth,,,2017,SHOW,TV-MA
tt6195094,tm350379,Ghostland,,,2018,MOVIE,R
tt4555364,ts74809,Knightfall,,,2017,SHOW,TV-14
tt0784878,ts55720,GLOW,5200000.0,Yes,2017,SHOW,TV-MA
tt4334266,tm350,The Bad Batch,5200000.0,No,2017,MOVIE,R
tt16351432,ts312241,Oats Studios,,,2017,SHOW,TV-MA
tt5610554,tm320570,Tully,,,2018,MOVIE,R
tt5670764,ts52821,Watership Down,,,2018,SHOW,TV-PG
tt1289403,tm357589,The Guernsey Literary & Potato Peel Pie Society,,,2018,MOVIE,
tt6357658,ts82189,BAKI,31900000.0,Yes,2018,SHOW,TV-MA
tt1615160,tm233482,The Foreigner,2700000.0,No,2017,MOVIE,R
tt6628790,tm320281,"Can't Stop, Won't Stop: A Bad Boy Story",,,2017,MOVIE,R
tt6679794,tm319818,Outlaw King,8300000.0,Yes,2018,MOVIE,R
tt6987770,tm414887,Destination Wedding,,,2018,MOVIE,R
tt7255502,ts82849,The Kominsky Method,7900000.0,Yes,2018,SHOW,TV-MA
tt6519410,ts55781,Black Spot,,,2017,SHOW,TV-MA
tt7134908,ts78305,Elite,,,2018,SHOW,TV-MA
tt6502890,ts56648,The Keepers,,,2017,SHOW,TV-MA
tt1837492,ts42294,13 Reasons Why,79200000.0,Yes,2017,SHOW,TV-MA
tt2737304,tm374132,Bird Box,19300000.0,Yes,2018,MOVIE,R
tt4225622,tm280828,The Babysitter,7600000.0,Yes,2017,MOVIE,R
tt5212822,ts54054,Imposters,,,2017,SHOW,TV-14
tt7808344,ts77518,Teasing Master Takagi-san,,,2018,SHOW,TV-PG
tt8714904,ts82526,Narcos: Mexico,70300000.0,Yes,2018,SHOW,TV-MA
tt6045840,ts57055,Black Lightning,34600000.0,No,2018,SHOW,TV-14
tt8772088,ts84574,Salt Fat Acid Heat,,,2018,SHOW,
tt7525778,tm371380,The Package,5300000.0,Yes,2018,MOVIE,R
tt4154916,tm244197,Replicas,,,2018,MOVIE,PG-13
tt8361028,tm420348,Cam,1700000.0,Yes,2018,MOVIE,
tt6782014,ts77563,Mystery Science Theater 3000,,,2017,SHOW,TV-14
tt6616260,ts76458,Deadwind,21500000.0,Yes,2018,SHOW,TV-MA
tt7829834,ts77824,My Next Guest Needs No Introduction With David Letterman,,,2018,SHOW,TV-MA
tt6297682,ts77197,Seven Seconds,,,2018,SHOW,TV-MA
tt7259746,ts78558,Queer Eye,,,2018,SHOW,TV-14
tt7078180,ts76869,Violet Evergarden,3800000.0,Yes,2018,SHOW,TV-14
tt8993398,ts84280,Rascal Does Not Dream of Bunny Girl Senpai,,,2018,SHOW,TV-14
tt4006302,tm435086,Level 16,,,2018,MOVIE,
tt3444312,tm414285,Abducted in Plain Sight,,,2018,MOVIE,
tt5536736,tm244206,The Meyerowitz Stories (New and Selected),3800000.0,Yes,2017,MOVIE,
tt7818686,ts79926,James Acaster: Repertoire,,,2018,SHOW,TV-14
tt5710514,tm273294,I Don't Feel at Home in This World Anymore,1700000.0,Yes,2017,MOVIE,
tt5267472,tm280060,Step Sisters,3000000.0,Yes,2018,MOVIE,PG-13
tt6660498,ts76865,Devilman Crybaby,,,2018,SHOW,TV-MA
tt2872518,tm226948,The Shack,,,2017,MOVIE,PG-13
tt6385540,ts83999,Hilda,10600000.0,Yes,2018,SHOW,TV-Y7
tt6218358,tm371900,Calibre,2100000.0,Yes,2018,MOVIE,
tt6217306,tm271951,Apostle,4600000.0,Yes,2018,MOVIE,R
tt4669264,tm244332,Beirut,1600000.0,No,2018,MOVIE,R
tt8179390,tm410435,To All the Boys I've Loved Before,,,2018,MOVIE,PG-13
tt6729080,ts78430,Collateral,,,2018,SHOW,TV-MA
tt8673610,ts82228,Cells at Work!,,,2018,SHOW,TV-14
tt13160278,ts58025,My Little Pony: Equestria Girls,,,2017,SHOW,TV-Y
tt8688814,ts82597,The Dragon Prince,,,2018,SHOW,TV-Y7
tt6900448,tm362881,Mirai,,,2018,MOVIE,PG
tt9498102,ts87369,Rust Valley Restorers,,,2018,SHOW,TV-14
tt4849438,tm221953,Bāhubali 2: The Conclusion,,,2017,MOVIE,
tt3335606,tm227940,Berlin Syndrome,,,2017,MOVIE,R
tt6333060,tm311815,Icarus,1000000.0,Yes,2017,MOVIE,
tt6587094,ts55645,Five Came Back,,,2017,SHOW,TV-MA
tt7745956,ts81331,She-Ra and the Princesses of Power,17000000.0,Yes,2018,SHOW,TV-Y7
tt6952960,tm362098,The Kindergarten Teacher,400000.0,No,2018,MOVIE,R
tt7569592,ts80856,Chilling Adventures of Sabrina,,,2018,SHOW,TV-14
tt6214928,tm317542,1922,8700000.0,Yes,2017,MOVIE,
tt5862312,tm313683,Veronica,,,2017,MOVIE,R
tt6957966,tm414220,Little Italy,,,2018,MOVIE,R
tt5057140,tm299677,Hold the Dark,8700000.0,Yes,2018,MOVIE,
tt1464763,tm244325,Mute,3100000.0,Yes,2018,MOVIE,R
tt7772580,tm435916,The Perfection,,,2018,MOVIE,
tt7615302,tm433228,Red Joan,,,2018,MOVIE,R
tt5519340,tm244307,Bright,14000000.0,Yes,2017,MOVIE,R
tt8342862,ts80705,Evil Genius,,,2018,SHOW,TV-MA
tt7078710,ts78080,Everything Sucks!,2000000.0,Yes,2018,SHOW,TV-14
tt1880399,tm346943,Kodachrome,,,2017,MOVIE,
tt5155780,tm233362,The Discovery,1700000.0,Yes,2017,MOVIE,
tt6903284,ts80035,Nightflyers,,,2018,SHOW,TV-MA
tt8725166,ts82560,Dark Tourist,3300000.0,Yes,2018,SHOW,TV-MA
tt3201640,tm310706,Extinction,7900000.0,Yes,2018,MOVIE,R
tt4572792,tm244233,The Book of Henry,,,2017,MOVIE,PG-13
tt3654796,tm317566,Creep 2,,,2017,MOVIE,R
tt6749318,tm422491,Speed Kills,,,2018,MOVIE,R
tt9495224,tm449070,Black Mirror: Bandersnatch,2900000.0,Yes,2018,MOVIE,R
tt6116856,tm315340,The Night Comes for Us,4300000.0,Yes,2018,MOVIE,R
tt3860916,tm307283,Cargo,,,2017,MOVIE,
tt7371868,ts84010,Pine Gap,10300000.0,No,2018,SHOW,TV-MA
tt5783956,tm366567,When We First Met,5000000.0,Yes,2018,MOVIE,PG-13
tt5707802,ts55962,Dear White People,,,2017,SHOW,TV-MA
tt2396589,tm300615,Mudbound,3500000.0,No,2017,MOVIE,R
tt5103758,ts56480,Troy: Fall of a City,14500000.0,Yes,2018,SHOW,TV-MA
tt5419536,tm243326,Anon,2000000.0,No,2018,MOVIE,R
tt6560040,ts57424,The Forest,,,2017,SHOW,TV-MA
tt5674718,ts56511,Cable Girls,28400000.0,Yes,2017,SHOW,TV-MA
tt7214762,tm349803,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",1000000.0,Yes,2017,MOVIE,
tt5709188,tm323634,A-X-L,,,2018,MOVIE,PG-13
tt1999890,tm316414,Hell Fest,,,2018,MOVIE,R
tt8019444,ts80523,Aggretsuko,,,2018,SHOW,TV-14
tt2386237,tm434202,Malevolent,2400000.0,No,2018,MOVIE,
tt7453996,ts75772,Jack Whitehall: Travels with My Father,4800000.0,Yes,2017,SHOW,TV-MA
tt6873926,ts121489,Two Sentence Horror Stories,,,2017,SHOW,TV-14
tt7889220,ts77957,Dirty Money,,,2018,SHOW,TV-14
tt6712390,ts78452,Requiem,3800000.0,Yes,2018,SHOW,TV-MA
tt6656238,ts78356,The Rain,37900000.0,Yes,2018,SHOW,TV-MA
tt8914684,ts86296,Sunderland 'Til I Die,1100000.0,Yes,2018,SHOW,TV-MA
tt6752992,tm410742,Happy as Lazzaro,100000.0,No,2018,MOVIE,PG-13
tt6987788,ts79422,Nailed It!,,,2018,SHOW,TV-PG
tt7923710,ts78298,My Mister,,,2018,SHOW,TV-14
tt9527662,ts88783,Bakugan: Battle Planet,,,2018,SHOW,TV-Y7
tt4964788,tm244229,Everybody Knows,,,2018,MOVIE,R
tt6963504,ts56038,Dave Chappelle,,,2017,SHOW,
tt6106704,ts57439,Damnation,,,2017,SHOW,TV-MA
tt6478318,ts53936,Innocent,,,2017,SHOW,TV-14
tt4955480,ts56481,Great News,,,2017,SHOW,TV-PG
tt7280898,tm348993,22 July,6900000.0,Yes,2018,MOVIE,R
tt8314254,tm427308,Falls Around Her,,,2018,MOVIE,
tt8285216,ts85895,Better Than Us,,,2018,SHOW,TV-MA
tt6487482,ts82302,Insatiable,40500000.0,Yes,2018,SHOW,TV-MA
tt2582576,tm245176,Sand Castle,8500000.0,Yes,2017,MOVIE,
tt12317724,ts82281,Zoids Wild,,,2018,SHOW,TV-Y7
tt8005374,ts81344,Explained,,,2018,SHOW,TV-MA
tt5173032,tm240076,Buster's Mal Heart,,,2017,MOVIE,
tt7053920,ts77525,The Toys That Made Us,,,2017,SHOW,TV-14
tt5607714,tm298084,On Body and Soul,,,2017,MOVIE,
tt7545524,tm423436,Ben Is Back,,,2018,MOVIE,R
tt6811236,ts85568,Perfume,3700000.0,Yes,2018,SHOW,TV-MA
tt7094780,ts77474,Mr. Sunshine,37300000.0,Yes,2018,SHOW,TV-MA
tt6394284,tm368449,Private Life,1200000.0,Yes,2018,MOVIE,R
tt6908274,tm433381,Mirage,,,2018,MOVIE,R
tt6243140,tm349278,Ravenous,,,2017,MOVIE,
tt7689964,tm363488,RBG,,,2018,MOVIE,PG
tt6520524,tm315424,An Evening with Beverly Luff Linn,,,2018,MOVIE,R
tt5565334,ts57303,Friends from College,11700000.0,Yes,2017,SHOW,TV-MA
tt5360996,tm310899,Mary Magdalene,,,2018,MOVIE,R
tt5884792,ts56594,Disjointed,,,2017,SHOW,TV-MA
tt8453436,ts76313,Sisters,,,2017,SHOW,TV-14
tt4878482,tm417496,Dumplin',9500000.0,No,2018,MOVIE,PG-13
tt4357394,tm352588,Tau,,,2018,MOVIE,R
tt7573024,ts79660,Creeped Out,,,2017,SHOW,TV-PG
tt5808778,tm314477,Skins,,,2017,MOVIE,
tt1149367,ts75263,Wormwood,,,2017,SHOW,TV-14
tt6958014,tm368241,Duck Butter,,,2018,MOVIE,
tt8172146,tm503797,Never Stop Dreaming: The Life and Legacy of Shimon Peres,,,2018,MOVIE,
tt1730768,tm244175,The Zookeeper's Wife,,,2017,MOVIE,PG-13
tt3317234,tm321224,"Game Over, Man!",8100000.0,Yes,2018,MOVIE,R
tt8673042,ts90596,Polly Pocket,,,2018,SHOW,
tt8075256,tm416105,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,500000.0,Yes,2018,MOVIE,
tt5816682,tm285107,Victoria & Abdul,,,2017,MOVIE,PG-13
tt5153236,tm319882,Hampstead,,,2017,MOVIE,PG-13
tt8465676,tm420274,Hannah Gadsby: Nanette,300000.0,Yes,2018,MOVIE,
tt4758646,tm233294,War Machine,3100000.0,Yes,2017,MOVIE,R
tt6788942,tm320255,Bad Genius,,,2017,MOVIE,PG-13
tt8139862,ts83745,Norm Macdonald Has a Show,500000.0,Yes,2018,SHOW,
tt7131720,ts57814,Kakegurui,7300000.0,Yes,2017,SHOW,TV-14
tt7035576,ts85810,Al Hayba,,,2017,SHOW,TV-PG
tt3799232,tm412623,The Kissing Booth,24000000.0,Yes,2018,MOVIE,
tt6898970,ts84904,Tidelands,11900000.0,Yes,2018,SHOW,TV-MA
tt2249081,tm374313,The Forgiven,,,2018,MOVIE,R
tt5503718,ts41527,Gypsy,10900000.0,Yes,2017,SHOW,TV-MA
tt5789976,tm411311,King of Thieves,,,2018,MOVIE,R
tt10498322,ts215037,Minecraft: Story Mode,,,2018,SHOW,TV-PG
tt6973848,tm368040,The Titan,4800000.0,No,2018,MOVIE,R
tt3501112,tm324155,Security,,,2017,MOVIE,R
tt8891990,ts84533,Transformers: Cyberverse,,,2018,SHOW,TV-Y7
tt2388771,tm244148,Mowgli: Legend of the Jungle,15600000.0,No,2018,MOVIE,PG-13
tt6333098,ts55231,Abstract: The Art of Design,,,2017,SHOW,TV-14
tt5566790,tm363248,A Futile and Stupid Gesture,900000.0,Yes,2018,MOVIE,
tt6010920,ts57082,White Gold,2100000.0,Yes,2017,SHOW,TV-MA
tt5246700,tm420745,How It Ends,18600000.0,Yes,2018,MOVIE,
tt1241317,tm217228,Death Note,6200000.0,Yes,2017,MOVIE,NC-17
tt7608238,ts83455,Wanderlust,2700000.0,Yes,2018,SHOW,TV-MA
tt7741824,ts79234,The Boss Baby: Back in Business,,,2018,SHOW,TV-G
tt7395452,tm426274,The After Party,2200000.0,Yes,2018,MOVIE,
tt6854248,tm363103,Perfect Bid: The Contestant Who Knew Too Much,,,2017,MOVIE,
tt0069049,tm139885,The Other Side of the Wind,,,2018,MOVIE,R
tt6970700,ts84056,Unauthorized Living,,,2018,SHOW,TV-MA
tt6143418,tm244317,To the Bone,6200000.0,Yes,2017,MOVIE,
tt2417712,tm219259,Goon: Last of the Enforcers,,,2017,MOVIE,R
tt0914376,ts86169,The Innocent Man,,,2018,SHOW,TV-MA
tt6136644,ts57947,Unit 42,,,2017,SHOW,
tt7978538,ts113109,Numberblocks,,,2017,SHOW,TV-Y
tt6333104,ts56670,Hot Girls Wanted: Turned On,,,2017,SHOW,TV-MA
tt7681824,tm370232,We the Animals,,,2018,MOVIE,R
tt8948614,tm431347,Reversing Roe,100000.0,Yes,2018,MOVIE,
tt6856700,tm211554,Beyond Skyline,,,2017,MOVIE,R
tt6562134,ts75164,VeggieTales in the City,8300000.0,No,2017,SHOW,TV-Y
tt6503244,ts57210,Valor,,,2017,SHOW,TV-14
tt5121816,tm292837,The Bar,,,2017,MOVIE,
tt2372708,ts81542,The Hollow,11000000.0,Yes,2018,SHOW,TV-Y7
tt5592878,tm351101,Errementari: The Blacksmith and the Devil,2500000.0,No,2018,MOVIE,
tt3967878,tm328443,Illang: The Wolf Brigade,2300000.0,Yes,2018,MOVIE,R
tt7472352,tm367065,Shirkers,,,2018,MOVIE,
tt6360762,tm281935,A Bad Moms Christmas,,,2017,MOVIE,R
tt7944664,ts79157,B: The Beginning,3700000.0,Yes,2018,SHOW,TV-MA
tt4858114,ts57964,Hotel Transylvania: The Series,,,2017,SHOW,TV-Y7
tt6829180,tm439484,Welcome Home,,,2018,MOVIE,R
tt9170638,ts84930,The Hook Up Plan,3800000.0,Yes,2018,SHOW,TV-14
tt6516314,tm306301,Piercing,,,2018,MOVIE,R
tt6276110,tm139545,The Outsider,6700000.0,Yes,2018,MOVIE,R
tt8893550,ts83906,Car Masters: Rust to Riches,,,2018,SHOW,TV-PG
tt5672286,tm374454,Indian Horse,,,2018,MOVIE,PG-13
tt7879820,ts78382,On My Block,49400000.0,Yes,2018,SHOW,TV-14
tt6714408,ts80519,Spy Kids: Mission Critical,6600000.0,Yes,2018,SHOW,TV-Y7
tt8108198,tm423373,Andhadhun,,,2018,MOVIE,R
tt2338454,tm349800,Unicorn Store,,,2017,MOVIE,
tt7603386,ts77600,Hot Date,,,2017,SHOW,TV-MA
tt5791536,tm284015,My Happy Family,,,2017,MOVIE,
tt8235236,ts83540,Paradise PD,,,2018,SHOW,TV-MA
tt7584168,ts56201,Cloudy with a Chance of Meatballs,,,2017,SHOW,TV-Y7
tt6408226,tm289181,Newness,,,2017,MOVIE,
tt6536944,tm312767,Monster High: Electrified,,,2017,MOVIE,PG
tt9099102,tm436470,No Escape Room,,,2018,MOVIE,
tt6467294,ts55491,Somewhere Between,,,2017,SHOW,TV-14
tt7645192,ts84243,Baby,10400000.0,Yes,2018,SHOW,TV-MA
tt5770788,ts57822,Sick Note,,,2017,SHOW,TV-MA
tt6600720,ts79020,Hitler's Circle of Evil,,,2018,SHOW,TV-14
tt9077192,ts84779,Haunted,,,2018,SHOW,TV-MA
tt6214722,tm411415,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,,,2018,MOVIE,
tt8063174,ts83561,Immortals,,,2018,SHOW,TV-MA
tt6821012,tm370392,The Week Of,12400000.0,Yes,2018,MOVIE,PG-13
tt3171832,tm300184,iBoy,,,2017,MOVIE,
tt15250768,ts58225,The Standups,,,2017,SHOW,TV-MA
tt8765496,tm414962,May the Devil Take You,800000.0,No,2018,MOVIE,R
tt6385752,ts55581,The Bride of Habaek,,,2017,SHOW,TV-14
tt6728096,tm370436,The Breaker Upperers,,,2018,MOVIE,
tt8220344,ts81318,When Heroes Fly,,,2018,SHOW,
tt6692188,ts56718,El Chapo,109900000.0,Yes,2017,SHOW,TV-MA
tt9817268,ts89130,If I Hadn't Met You,,,2018,SHOW,TV-MA
tt6089582,tm307910,What the Health,,,2017,MOVIE,
tt8963328,ts82218,Hi Score Girl,2100000.0,No,2018,SHOW,TV-PG
tt4712076,tm321596,The Long Dumb Road,,,2018,MOVIE,R
tt2702692,tm351214,Long Shot,400000.0,Yes,2017,MOVIE,
tt3458510,tm324870,Dude,1300000.0,Yes,2018,MOVIE,
tt7448180,tm406111,The Debt Collector,,,2018,MOVIE,
tt8680560,ts81918,Sugar Rush,5400000.0,Yes,2018,SHOW,TV-PG
tt8365054,ts85686,The Casketeers,,,2018,SHOW,TV-14
tt5016946,tm298339,Handsome Devil,,,2017,MOVIE,
tt3155328,tm245937,Win It All,500000.0,Yes,2017,MOVIE,
tt9000388,tm464542,Tottaa Pataaka Item Maal,,,2018,MOVIE,
tt6645614,tm356742,Trolls Holiday,,,2017,MOVIE,PG
tt7253506,tm351216,Joan Didion: The Center Will Not Hold,300000.0,Yes,2017,MOVIE,
tt8801670,ts83360,The Guest,,,2018,SHOW,TV-MA
tt5990342,tm298846,The Incredible Jessica James,500000.0,Yes,2017,MOVIE,
tt6494418,tm414709,Siberia,,,2018,MOVIE,R
tt7907916,ts79045,Ugly Delicious,1300000.0,Yes,2018,SHOW,TV-MA
tt4610378,tm367250,The Resistance Banker,1500000.0,Yes,2018,MOVIE,R
tt8271714,tm411507,John Mulaney: Kid Gorgeous at Radio City,1600000.0,Yes,2018,MOVIE,R
tt5706996,ts39016,Girlboss,7600000.0,Yes,2017,SHOW,TV-MA
tt7278588,ts75749,Because This Is My First Life,,,2017,SHOW,TV-14
tt7521898,ts76486,Just Between Lovers,,,2017,SHOW,TV-14
tt2569088,tm327199,The Saint,,,2017,MOVIE,PG-13
tt5164184,tm409766,In Darkness,300000.0,No,2018,MOVIE,
tt8021824,ts79026,The Innocents,2100000.0,Yes,2018,SHOW,TV-MA
tt9557812,ts87043,Transformers: Rescue Bots Academy,,,2018,SHOW,TV-Y
tt6026278,ts55194,Bill Nye Saves the World,,,2017,SHOW,TV-14
tt8300324,ts82892,I Am a Killer,,,2018,SHOW,TV-MA
tt3120280,tm420797,Sierra Burgess Is a Loser,2900000.0,Yes,2018,MOVIE,PG-13
tt6997426,tm438502,Sad Hill Unearthed,,,2017,MOVIE,
tt3685236,tm411958,Ibiza,2100000.0,Yes,2018,MOVIE,
tt1386691,tm322243,Shimmer Lake,1100000.0,Yes,2017,MOVIE,
tt7197684,ts75355,Suburra: Blood on Rome,14300000.0,Yes,2017,SHOW,TV-MA
tt5257726,tm305437,Hey Arnold! The Jungle Movie,,,2017,MOVIE,
tt9389514,ts76417,Tabula Rasa,,,2017,SHOW,TV-MA
tt10687624,ts57080,Spirit: Riding Free,,,2017,SHOW,TV-Y7
tt6352180,ts53367,Little Witch Academia,5300000.0,No,2017,SHOW,TV-PG
tt5607028,tm312577,Fullmetal Alchemist,,,2017,MOVIE,PG-13
tt9257932,tm413049,Animal World,,,2018,MOVIE,R
tt7183074,ts81885,The Good Cop,10900000.0,Yes,2018,SHOW,TV-PG
tt7668518,ts80617,The Protector,41900000.0,Yes,2018,SHOW,TV-MA
tt5723286,tm346467,Wheelman,2600000.0,Yes,2017,MOVIE,R
tt7808370,ts77787,Pop Team Epic,,,2018,SHOW,TV-MA
tt6212854,ts53101,Voice,,,2017,SHOW,TV-14
tt6550456,tm299790,Cristela Alonzo: Lower Classy,100000.0,Yes,2017,MOVIE,
tt3704700,tm219258,Brain on Fire,,,2017,MOVIE,PG-13
tt8080054,ts85034,Patriot Act with Hasan Minhaj,,,2018,SHOW,TV-MA
tt5979872,tm266652,Bleach,2600000.0,Yes,2018,MOVIE,PG-13
tt7741830,ts82372,The Epic Tales of Captain Underpants,33700000.0,Yes,2018,SHOW,TV-Y7
tt8855592,ts83232,The Mire,,,2018,SHOW,TV-MA
tt5539054,tm244368,You Get Me,4900000.0,No,2017,MOVIE,
tt7763662,ts77799,Rotten,,,2018,SHOW,TV-MA
tt9078908,ts86814,Murder Mountain,,,2018,SHOW,TV-MA
tt6997574,tm419733,"My Teacher, My Obsession",,,2018,MOVIE,
tt3465276,tm352774,Voyeur,800000.0,Yes,2017,MOVIE,R
tt6029778,tm406881,Bathtubs Over Broadway,,,2018,MOVIE,PG-13
tt11503082,ts80720,Scissor Seven,,,2018,SHOW,TV-PG
tt6890582,tm317110,Psychokinesis,1500000.0,Yes,2018,MOVIE,
tt6916746,ts78507,Alexa & Katie,,,2018,SHOW,TV-Y7
tt9897038,ts90994,Chip and Potato,,,2018,SHOW,TV-Y
tt9036126,tm437608,Adam Sandler: 100% Fresh,,,2018,MOVIE,R
tt8824648,ts85175,Girl from Nowhere,19600000.0,Yes,2018,SHOW,TV-MA
tt8254556,tm407827,Girl,,,2018,MOVIE,R
tt5539052,tm326723,The Polka King,,,2017,MOVIE,
tt8387348,ts81757,The House of Flowers,8500000.0,Yes,2018,SHOW,TV-MA
tt6574146,tm241990,Blame!,,,2017,MOVIE,PG-13
tt4882376,tm285356,First They Killed My Father,4000000.0,Yes,2017,MOVIE,R
tt3869122,ts75157,The Magic School Bus Rides Again,10800000.0,Yes,2017,SHOW,TV-Y
tt4717402,tm324820,MFKZ,,,2018,MOVIE,R
tt5721172,ts53693,The Worst Witch,43400000.0,Yes,2017,SHOW,TV-Y7
tt9201008,ts85138,Dogs,,,2018,SHOW,TV-PG
tt8425308,ts83251,Magic for Humans,,,2018,SHOW,TV-14
tt5771332,ts55348,QB1: Beyond the Lights,,,2017,SHOW,TV-14
tt5691024,tm330869,Show Dogs,,,2018,MOVIE,PG
tt7660730,ts83763,Black Earth Rising,,,2018,SHOW,TV-MA
tt9315990,ts86682,7 Days Out,2000000.0,Yes,2018,SHOW,TV-PG
tt2962984,tm285340,Girlfriend's Day,200000.0,Yes,2017,MOVIE,
tt7490342,ts78217,Welcome to the Family,2100000.0,Yes,2018,SHOW,TV-MA
tt4902904,tm270999,The Resurrection of Gavin Stone,,,2017,MOVIE,PG
tt7736544,ts85659,3Below: Tales of Arcadia,,,2018,SHOW,TV-Y7
tt8434720,ts77034,A Love So Beautiful,,,2017,SHOW,TV-14
tt7214842,tm349138,One of Us,2000000.0,Yes,2017,MOVIE,
tt9426852,tm448122,Taylor Swift: Reputation Stadium Tour,,,2018,MOVIE,PG-13
tt4944694,ts58152,Cathedral of the Sea,7100000.0,Yes,2018,SHOW,TV-MA
tt8917248,ts83537,Signs,,,2018,SHOW,TV-MA
tt0461629,ts55939,Bonus Family,10200000.0,No,2017,SHOW,
tt7949200,ts85968,Nicky Jam: El Ganador,5700000.0,Yes,2018,SHOW,
tt5979874,tm315584,Godzilla: Planet of the Monsters,,,2017,MOVIE,PG-13
tt7170950,tm420334,Like Father,8100000.0,Yes,2018,MOVIE,R
tt7298976,ts75620,Black,1200000.0,No,2017,SHOW,TV-MA
tt6317962,tm282910,Fireworks,,,2017,MOVIE,PG-13
tt3713588,ts58175,She's Gotta Have It,900000.0,Yes,2017,SHOW,TV-MA
tt8478602,tm425138,Godzilla: The Planet Eater,,,2018,MOVIE,PG
tt5479616,tm307515,Amar,,,2017,MOVIE,
tt2720826,tm244519,Birth of the Dragon,,,2017,MOVIE,PG-13
tt7260048,tm347821,Outside In,,,2018,MOVIE,
tt0332902,ts75002,Borderliner,,,2017,SHOW,TV-MA
